Grain,Al,Al_se,Ca,Ca_se,Cl,Cl_se,Fe,Fe_se,K,K_se,Mg,Mg_se,Mn,Mn_se,Nb,Nb_se,O,O_se,P,P_se,S,S_se,Si,Si_se,Sr,Sr_se,Ti,Ti_se,V,V_se,W,W_se,Zn,Zn_se,Ba,Ba_se,Cr,Cr_se,Ni,Ni_se
LRa01_grain_77,0.8023864900107011,0.0004045554130921694,0.04579009253840309,0.00014371895639445753,0.06029012180223862,0.00015662970249787067,38.104908374615896,0.0012234993936142452,,,,,0.2443181434907598,0.00019924489967588577,,,59.89500427151161,0.0012923821420422136,,,,,0.44456671588668795,0.0001977599637725894,,,0.33099112701817596,0.00023280971082908946,0.07174466312552653,0.0001088821143894841,,,,,,,,,,
LRa01_grain_78,0.2629537267837264,0.00041799766633667613,0.07702776110851299,0.0001407388451861616,0.03465076461187473,0.0001601254297905451,38.70485598225252,0.0012486224622548403,,,,,,,,,60.18595030244636,0.001316724091697744,,,,,0.7345614627970146,0.00039714161880473884,,,,,,,,,,,,,,,,
LRa01_grain_79,0.2918527438800917,0.000392166613298113,,,,,32.240832248022365,0.0012579309502366285,,,,,0.20699592249928123,0.00019405098225231483,,,61.83374570559821,0.0014243526303867168,,,,,0.27015228958882,0.00018941533695098365,,,4.8757985491052125,0.0003622068481017831,0.2806225413060176,0.00020690140931255897,,,,,,,,,,
LRa01_grain_80,2.464832993481687,0.00041817637752402455,0.0916733470962816,0.0001396439876059229,,,30.442365178860207,0.0010901360518142478,0.1959698266331608,0.0001425030769274777,1.9924437836259776,0.00046759432894764657,0.14511447090703763,0.00020760798305213333,,,59.642545846278495,0.001334654064936713,,,,,4.375076827728197,0.00039987514804354775,,,0.6081146888483621,0.00023399124392399438,0.041863036540594145,0.00021982049074750022,,,,,,,,,,
LRa01_grain_81,0.42690220063858164,0.0004172979524903818,0.11364410261439324,0.000141030859405763,,,36.80547223106378,0.0012288785884999086,,,,,0.14395886669615574,0.00020200042801642165,,,60.523459871988614,0.0013330003295540915,,,,,1.5330837443580172,0.0003866848281012127,,,0.40593187170503636,0.00022723742567430896,0.047547110935437724,0.0001078729073912673,,,,,,,,,,
LRa01_grain_82,1.7413580752284676,0.0004259387568513053,0.04709117032498917,0.00014245174960766848,,,33.97586941264038,0.001221232382458352,,,1.5069346304959799,0.00047404715844835406,0.10824472420196504,0.0002056314724951176,,,59.39186004801197,0.0014137011971926913,,,,,2.754339017263403,0.00040645520229710475,,,0.4252836140126519,0.0002393200884543015,0.049019307820193155,0.00010728138489045255,,,,,,,,,,
LRa01_grain_83,0.8415345759857766,0.00040091993518138807,0.13233795129256862,0.00013378784066385178,,,31.266362084930112,0.0010786683566317813,0.030154720280464037,0.00013769332660146385,,,0.20380964983224276,0.00019737406375958027,,,64.57827729375907,0.0012126973038163232,,,,,2.6560428524909465,0.00037221626291969977,,,0.22797741351377737,0.00011111302132413998,0.06350345791504708,0.0001064877522052019,,,,,,,,,,
LRa01_grain_84,0.316600644945604,0.0004220594862441473,,,,,38.87627358956539,0.0012975911470310682,0.054617147578487124,0.00014430286654712186,,,,,,,59.98323591048557,0.001314374613110388,,,,,0.7181861836890222,0.0003862118609165471,,,0.051086523735912624,0.00011533413442208084,,,,,,,,,,,,
LRa01_grain_85,0.2224080569592906,0.0004263654338837953,0.031455289615069465,0.0001422428919818681,0.026607668058717733,0.000161079976269077,40.110768279450994,0.001349988173472074,,,,,,,,,59.22836210359057,0.0013682058070301542,,,,,0.12359256621752499,0.00020233121532426158,,,0.05910790704645738,0.00012062879039554418,0.19769812906136508,0.00022173155964421288,,,,,,,,,,
LRa01_grain_86,0.4588882491691297,0.00042124577268589633,0.0461636307969082,0.00014206677851822473,,,38.607626098515404,0.0012447769532448329,0.039532965555361094,0.0001450813150207796,,,,,,,59.697660159995024,0.0013111559960652228,,,,,0.9258902239409355,0.00040456419613973753,,,0.09058624105407775,0.00011782837642657447,0.1336524309731566,0.0002238672322153309,,,,,,,,,,
LRa01_grain_87,0.8391703882784259,0.00046088878341991874,0.08436488114958736,0.0001516105840743917,,,38.701380328466215,0.001426633951094462,0.19027219566059003,0.00016162927131116174,,,0.13539820497452248,0.00022580388399891411,,,57.24497523298102,0.0015618944065764926,,,,,1.7695575221345314,0.00043566551266714773,,,0.8824610310271075,0.00025708191052843335,0.15242021532800315,0.00024008390518371792,,,,,,,,,,
LRa02_grain_01,0.2900295113672746,0.0004616109896161612,,,,,39.194160748394054,0.0012829540256903385,0.05203563121759317,0.00016015125632803855,,,,,,,59.16444670065902,0.001344520044541304,,,,,0.8239516560166412,0.0004363384891979166,,,0.47537575234541257,0.0002563749900457657,,,,,,,,,,,,
LRa02_grain_02,,,,,,,40.86907276264347,0.0013273945458196984,,,,,,,,,58.846060663556024,0.0013272949783485416,,,,,0.248232533046625,0.00022315946036116497,,,0.03663404075389282,0.00013658814109126027,,,,,,,,,,,,
LRa02_grain_03,,,,,,,44.03374615295202,0.0013961839194051963,,,,,,,,,55.69811990661139,0.001399854999093328,,,,,0.2681339404365874,0.00023129237075728717,,,,,,,,,,,,,,,,
LRa02_grain_04,0.7094021411295818,0.00046083593414484474,0.11099537571576332,0.00015516993525275656,,,37.50839787794556,0.0012936374767053911,,,,,,,,,59.490046209147096,0.0013948794532527271,0.04442075710278603,0.00020495987509338908,0.05339818760973826,0.00019525677249834032,1.4119931449044636,0.00043958597891126394,,,0.6713463064450041,0.0002557597250235651,,,,,,,,,,,,
LRa02_grain_05,1.1899223182142,0.00042548467272550254,0.06472346164560006,0.0001478962470549617,,,34.819106432337676,0.001261404830773415,0.05793400723426927,0.00015330921621789398,,,,,,,61.320013714126475,0.0013747898737044386,,,,,2.0429704778532574,0.0004230919357485099,,,0.46066325217725673,0.0002499205827111459,0.04466633641125963,0.00011376777915239305,,,,,,,,,,
LRa02_grain_06,1.2125027838951075,0.0004399195186843902,0.04944700480032225,0.00015156529463633575,,,35.077390997669724,0.0012001962729938547,,,,,,,,,61.36660830303731,0.0013003966583981803,,,,,1.8242749604639321,0.00042544474964854227,,,0.4697759501336081,0.0002494331016604899,,,,,,,,,,,,
LRa02_grain_07,1.6714486405090756,0.00044277405687382667,0.0570440134281708,0.0001531535460591766,,,33.54967109028341,0.0011154188478293883,0.04214607646779994,0.0001528455149238059,2.3002395063682948,0.000482673001676372,,,,,59.265612069020065,0.0013255666206108804,,,,,2.6659017624339727,0.00042454748466934497,,,0.3965914465430282,0.00024734612248661364,0.05134539494617063,0.00011618580545571992,,,,,,,,,,
LRa02_grain_08,0.499748415098165,0.0004440696865642479,0.04926466481428362,0.00015018276182980934,,,37.2724793789141,0.0012225760422145489,,,,,,,,,60.51800742284515,0.001311625738611204,,,,,0.9254771725174696,0.00042471383259743247,,,0.7350229458108318,0.0002499082111380552,,,,,,,,,,,,
LRa02_grain_09,1.487251758604337,0.0004709252351768068,0.1404365771436415,0.0001613339540500435,,,36.365068455891944,0.0012808507353114058,0.5759143071891162,0.00016522148699573197,,,,,,,57.996108490605245,0.0014093170612153154,,,,,2.8938924842171065,0.0004623514480410669,,,0.49309356352123185,0.0002708318426836302,0.0482343628273757,0.00012885809096086756,,,,,,,,,,
LRa02_grain_10,1.3642224426061322,0.0004464011936035909,0.07574780345101477,0.00015267231907519955,,,35.37580859936183,0.0012105596649324235,,,1.721494739394287,0.0005088305582927881,,,,,58.71342285150033,0.0013590086335877744,,,,,2.2957230817168774,0.00043686254094397304,,,0.380705737648411,0.00012889277292445762,0.07287474432111528,0.00012146396111752708,,,,,,,,,,
LRa02_grain_100,,,,,,,38.39283110372345,0.001276547052679289,,,,,,,,,60.95425833401591,0.0012909267752159285,,,,,0.6529105622606408,0.00031528460953985293,,,,,,,,,,,,,,,,
LRa02_grain_101,0.11919281610418708,0.0002905752398558988,,,,,29.67566646838274,0.0010358467784092544,,,,,0.10959070170852993,0.0001844058148532446,,,68.83273187023383,0.0011027625458339006,0.1687414594482431,0.00021678039475954284,,,1.0940766841224758,0.00029836226078327436,,,,,,,,,,,,,,,,
LRa02_grain_102,1.1307020245268031,0.00039223804357094155,0.04889312464648406,0.00015746907098456193,,,32.9988277806472,0.001245004563889063,,,1.188003343258742,0.0005124138727523155,0.10011625424390157,0.00020200184141355666,,,62.16630145173936,0.0014299698301997717,,,,,1.9149230926331382,0.00036588789079388686,,,0.4080706150547747,0.0001828446514791864,0.04416231324959106,0.00016292094252046913,,,,,,,,,,
LRa02_grain_103,1.4161961933726255,0.0004111955111063895,0.07038647205303791,0.00016777011611515615,,,33.52617734526391,0.0012869199021444471,,,1.5293197493008208,0.0005286332741797484,0.16374677283461564,0.00021360248776601404,,,60.31674071940017,0.0014850609271294028,,,,,2.402353930425376,0.00040629877867357433,,,0.5337160022246266,0.00019498893288541215,0.04136281512481866,0.0001659959167200873,,,,,,,,,,
LRa02_grain_104,,,,,,,0.10839895267831262,0.00017525375714338434,,,,,,,0.15310169387227993,0.00016346033888953724,68.1315975029359,0.0030694630167232497,,,,,0.04111519606040579,0.00017491301178435416,,,31.23717075956401,0.0029991909295242996,0.32861589488908677,0.0003212020954996509,,,,,,,,,,
LRa02_grain_105,0.4617940836344999,0.00032708286435754016,0.08342266714205275,0.00014840946827369858,,,29.6038364051281,0.0011540420159599886,,,0.7513954689986647,0.00045700446355662375,,,,,65.88754082571616,0.0013520953405006702,,,,,0.6844705150808453,0.00028691052134392704,,,2.4520959085318745,0.00027251858055014693,0.07544412576780239,0.00017333226735722547,,,,,,,,,,
LRa02_grain_11,1.2839656009564924,0.0004430950594678689,0.057895148855265435,0.00015052286547111236,,,35.99387483502306,0.0012107403235245763,,,,,,,,,60.611740260635095,0.0012873223446032045,,,,,1.7307955862563003,0.0004254119836777366,,,0.24328042821991602,0.00012745462441069333,0.0784481400538667,0.00011795796565617561,,,,,,,,,,
LRa02_grain_12,0.7571396361154957,0.0004709224629382021,0.05246014809774946,0.00016188195745075394,,,38.554375561102624,0.0013180333311829946,0.09926343070141815,0.00016044788210515753,,,,,,,57.26007134391099,0.0014233754522510623,,,,,2.788272314923577,0.00045661840382156787,,,0.4052259405190795,0.00013448943811362392,0.0831916246290742,0.00012639792244027517,,,,,,,,,,
LRa02_grain_13,1.8181324718170115,0.00046705838451284275,0.052829187763354025,0.00016846535050343568,,,35.724735158895264,0.0012507948532405654,,,2.3696402807114816,0.0005286633269940466,,,,,56.285278128213236,0.001432516822757617,,,,,2.924681201188975,0.0004534949565920967,,,0.8247035714106732,0.0002726763416823187,,,,,,,,,,,,
LRa02_grain_14,1.3637875171673515,0.0004495723817140398,0.05013960565763909,0.0001513800943424152,,,35.038118548003936,0.0011725606503511263,0.03415240617814197,0.00015517743246614164,,,,,,,60.98901224478796,0.0012903580307300285,,,,,2.178848665115956,0.00043592118178834374,,,0.293359075041822,0.00012399524454640638,0.052581938047194264,0.00011859714943183659,,,,,,,,,,
LRa02_grain_15,0.8527816972659095,0.000503265253595545,0.037030863789400466,0.00016942503905503396,,,41.38403547792714,0.00148832267372164,0.1043380927711891,0.00017416454747616202,,,,,,,55.926121701650146,0.0015866669581407133,,,,,1.4408996010577098,0.00048756723744667013,,,0.12380395116217548,0.0001424536032426054,0.1309886143763334,0.00013044648530676194,,,,,,,,,,
LRa02_grain_16,0.10758617707516416,0.0002127197216007829,,,,,32.530978730869236,0.001080339965207186,,,,,,,,,66.33224001885714,0.0011128101181562746,0.12454205349319092,0.0001918276534525208,,,0.904653019705277,0.00020416611347209555,,,,,,,,,,,,,,,,
LRa02_grain_17,2.1943301417688796,0.00044652675611262915,0.16704055531632064,0.00015276564208221933,,,32.77117241847141,0.001206647046750976,0.43659626249416045,0.00015953567049470997,,,,,,,59.69128809512094,0.0014046792947652535,,,,,3.9072612658071466,0.00044546587683655647,,,0.8323112610211408,0.00025451890472272666,,,,,,,,,,,,
LRa02_grain_18,0.7622383852619206,0.0004763027494333166,0.052067608152666714,0.00015948885743721466,,,39.19494776448455,0.001343399135086159,,,,,,,,,58.44033187712648,0.0013982535696626195,,,,,1.0794925889416678,0.0004413890638817061,,,0.3273699347540433,0.00013495257078740107,0.14355184127865706,0.0001236469249536565,,,,,,,,,,
LRa02_grain_19,1.6415022348085055,0.000431113232296639,0.056008274725670916,0.00015021680356885263,,,33.06209144806187,0.0011787034432369481,,,1.3616136887328756,0.00048315103873411994,,,,,60.79387978225918,0.0013637072077139335,,,,,2.4351181961500754,0.0004082044141849657,,,0.6497863752618275,0.0002415883088162718,,,,,,,,,,,,
LRa02_grain_20,1.9263096555077779,0.0004451011576120157,0.06643322822142073,0.00015111217742639547,0.07542521277460182,0.00017796205973712168,31.8448490319234,0.0011920675042299189,0.03399964152862534,0.00015471083387969738,2.2206566591947894,0.0004892156569010278,,,,,59.80086101315369,0.001445661560696094,,,,,3.1195698518807493,0.00043490646514138395,,,0.9118957058149487,0.00025344477953536786,,,,,,,,,,,,
LRa02_grain_21,,,,,,,39.35584807119507,0.0012704712869094142,,,,,,,,,59.8831093057201,0.00130862981938038,,,,,0.761042623084837,0.00044015105892619824,,,,,,,,,,,,,,,,
LRa02_grain_22,0.17364222248467048,0.00045177408007884004,,,,,39.42180824532128,0.001263220247033023,,,,,,,,,59.74658797453327,0.0012995933296004632,,,,,0.6579615576607879,0.00021632690306554463,,,,,,,,,,,,,,,,
LRa02_grain_23,2.0267377001373066,0.00043210527620317243,0.06402233988811767,0.00014728982302175073,,,32.9618013397011,0.0011670291044045165,0.07337962132456602,0.0001514617431659701,1.841880709291708,0.0004818751665213852,,,,,59.62654682231523,0.0013838770873769524,,,,,2.824547500030832,0.0004034010075644589,,,0.5810839673111419,0.0002470990025241345,,,,,,,,,,,,
LRa02_grain_24,0.9364885543024145,0.00045526551143563055,0.03419638020262306,0.00015294834059180788,,,37.81003611825748,0.0012716042890638672,0.025970457535437582,0.0001591344880836052,,,,,,,59.53156537822352,0.0013550878232121966,,,,,1.4324920845209506,0.0004317446042981225,,,0.14220798161982331,0.00012653238280112617,0.08704304533775634,0.00012524466741763466,,,,,,,,,,
LRa02_grain_25,0.7320277157534347,0.0004933384962775027,0.06400003575447537,0.00016560437866935856,,,40.2963792455163,0.0014031492156615863,0.09359947991974871,0.0001703007131018881,,,,,,,56.77022682987602,0.001487329160587164,,,,,1.4971860667997903,0.00047241117051627715,,,0.4891136111962286,0.0002705671870189045,0.05746701518400335,0.00013216208474653153,,,,,,,,,,
LRa02_grain_26,0.912720658687928,0.0004634474751645021,0.05968758897875316,0.0001545558027695344,,,37.3493844681858,0.001273405774859824,0.17494160501074937,0.00015778683258225535,,,,,,,58.862417644578336,0.0013850899617661389,,,,,2.0317695492840597,0.00043621021030496493,,,0.5286289584174734,0.0002589062982282018,0.08044952685689719,0.00012061561917530747,,,,,,,,,,
LRa02_grain_27,1.6291465524518818,0.0004453801460899822,0.04960303409219654,0.00015042629302986497,,,33.8653400399156,0.0011479018516664739,,,2.25970550148853,0.0004859274607525613,,,,,58.852740805526295,0.0013439235413463748,,,,,2.620361716470371,0.0004193800664595366,,,0.7231023500551296,0.00025320236196059616,,,,,,,,,,,,
LRa02_grain_28,1.6829395784059367,0.0004538066704198013,0.059089502759654494,0.00015693761113018748,,,33.71596370355166,0.0011788841588254659,0.13106507738081183,0.00016239319659244416,1.7410784350247244,0.0005190815506361955,,,,,58.73975259573405,0.0013677786331270944,,,,,3.0880657951002775,0.0004392214719646053,,,0.8420453120428858,0.0002589678178614601,,,,,,,,,,,,
LRa02_grain_29,0.8061363201206281,0.00046199482210397183,0.08751962963587034,0.00016069524671899891,,,38.3747358432058,0.0013313275438890243,,,,,,,,,58.286520769500264,0.0014168660267596333,,,,,1.4857116675890383,0.00044011377844776714,,,0.842355717601392,0.0002636133356705092,0.11702005234702359,0.00025454996666024536,,,,,,,,,,
LRa02_grain_30,,,,,,,36.73946210658551,0.0012137592886367194,,,,,,,,,59.82910219004953,0.0012784786417822428,,,,,3.4036603344674043,0.0004259624199511752,,,0.027775368897555462,0.0001250135334869649,,,,,,,,,,,,
LRa02_grain_31,2.2082657683332285,0.0004227230866498128,,,,,34.28080704383263,0.0011605157552906933,,,3.873757157711865,0.000703753729487902,,,,,56.573861266529136,0.0013492096684052238,,,,,2.483424322747508,0.0004036886145900391,,,0.5302660932421606,0.0002392429060722114,0.04961834760346161,0.00011542062885786047,,,,,,,,,,
LRa02_grain_32,0.9635648091587443,0.0004793458100195042,0.045688555065005854,0.00016669595096164346,,,40.152262343534105,0.0013978759681890635,,,,,,,,,57.00023869045893,0.0014627074379229565,,,,,1.5373160999386581,0.00046538525554566597,,,0.22937645134011928,0.00013602422599571885,0.07155305050442883,0.00012924681402411148,,,,,,,,,,
LRa02_grain_33,,,,,,,40.160261887488495,0.001319022256304095,,,,,,,,,58.873218883629896,0.0013462498238508624,,,,,0.9665192288815898,0.0004370692613547966,,,,,,,,,,,,,,,,
LRa02_grain_34,2.1855064791960332,0.0004581190696194644,0.09530298802033664,0.00015694071655621334,,,34.79874426046605,0.0011719995520822258,0.5237335599737338,0.0001597228037613794,,,,,,,57.80843145493307,0.0013260398143261523,,,,,3.9906626263462366,0.00045216100075066025,,,0.5364211507904494,0.0002609387852416416,0.0611974802740837,0.00012178107528022959,,,,,,,,,,
LRa02_grain_35,2.6063999687699257,0.00043314359136796624,0.07903603975749196,0.0001445581915200521,,,29.69373235199189,0.0011225424035663021,0.040878717878476564,0.0001461996932449549,4.2113636935859855,0.000691288366477552,,,,,58.85366343326438,0.0014415734959777752,,,,,3.9254580414540197,0.0004176587980852006,,,0.5894677532978252,0.0002358756940827153,,,,,,,,,,,,
LRa02_grain_36,0.167039500643808,0.000236058491175835,,,,,40.51014394423558,0.0013407132036685272,,,,,,,,,58.47077931022853,0.0013516598213218647,,,,,0.3586268535959359,0.0002199298249800909,,,0.4934103912961522,0.0002608616054171727,,,,,,,,,,,,
LRa02_grain_37,1.7077616970498186,0.0004512368597394137,0.041868737937942484,0.00015644541459715406,,,34.22556155704196,0.0012462883211069287,,,1.8270136523602876,0.0005135050436015702,,,,,58.56609157881639,0.0014832007543743072,,,,,2.6589834128615184,0.0004392228389860904,,,0.9131436833742975,0.0002566656340232304,0.059575680557778905,0.00012087132345227262,,,,,,,,,,
LRa02_grain_38,1.207432108266651,0.00046993736170379893,0.0526416615169077,0.00015810124053221061,,,37.83820520362874,0.0013329642858503962,,,,,,,,,58.65998264238305,0.0014109040974151679,,,,,1.871656141061227,0.0004568373913814035,,,0.3219978162064199,0.0001360205921340678,0.048084426937011544,0.0001266053805535092,,,,,,,,,,
LRa02_grain_39,,,,,,,39.326089927852934,0.0012296104509793185,,,,,,,,,60.330399431078895,0.0012372418713196753,,,,,0.34351064106818024,0.00022106541197280523,,,,,,,,,,,,,,,,
LRa02_grain_40,0.08942503141570697,0.00023340869772746803,,,,,40.89462316724289,0.001326961529527062,,,,,,,,,58.726862955046435,0.001339336211244866,,,,,0.20972378185497312,0.00022212604037149421,,,0.07936506443999639,0.00013451615560998236,,,,,,,,,,,,
LRa02_grain_41,0.5456621660579097,0.00042999384229393256,,,,,31.832191855495743,0.0010643736176378649,,,,,,,,,66.25667519421839,0.0011431539911950876,0.23782262741783275,0.00018599711365615009,,,1.1276481568101273,0.00041513470858365643,,,,,,,,,,,,,,,,
LRa02_grain_42,1.2384510520336671,0.000479220051651509,0.09066028016145514,0.000166173989446459,,,39.073253452158134,0.001382267862447988,,,,,,,,,56.9301881590961,0.0015002152490996695,,,,,1.9916100099336993,0.0004626677046974872,,,0.6758370466169537,0.0002799981070888955,,,,,,,,,,,,
LRa02_grain_43,,,,,,,40.840163160953395,0.001299147420764523,,,,,,,,,58.52550284636799,0.0013174568934687066,,,,,0.5909209185270368,0.00022609890192155574,,,0.043413074151560635,0.0001323372597253432,,,,,,,,,,,,
LRa02_grain_44,0.7142811905313897,0.0004640524100969321,0.07744124242434074,0.0001582254431588604,,,38.60380702039387,0.0012973391639592355,,,,,,,,,58.88936479419814,0.0013670233407730343,0.11098689718873937,0.00020280105227490696,,,1.420077715468449,0.0004479395127743942,,,0.14363376904422395,0.00013116028358240792,0.04040737075083691,0.0001221799206113111,,,,,,,,,,
LRa02_grain_45,,,,,,,33.81810611770361,0.0011324801251877106,,,,,,,,,65.26369604927129,0.0011520514736179798,,,,,0.9181978330251058,0.00021316091358095275,,,,,,,,,,,,,,,,
LRa02_grain_46,0.9318961759679216,0.0004651548518766976,0.06968715856429109,0.00015688778375141035,,,38.43738940011711,0.0013077660608162558,,,,,,,,,58.40603746280764,0.0013997633514978714,,,,,1.627648278152381,0.0004386185800455728,,,0.45221588935100204,0.0002672367535236122,0.07512563503965337,0.00012350667744121684,,,,,,,,,,
LRa02_grain_47,1.4211408470216134,0.00047234263567462806,0.06897310004678303,0.00015656095915958293,,,36.042255960016846,0.0012107815847788395,0.03541644740515838,0.00016230211140278388,1.6200591510481321,0.0005125443531463135,0.15105340705476467,0.00023137160720993605,,,57.62161721926547,0.0014083807284961361,,,,,2.5445254262151535,0.00044915926005281216,,,0.44763081601972776,0.00026794829659521026,0.04732762590635206,0.00012517014234750772,,,,,,,,,,
LRa02_grain_48,,,,,,,40.3097057226561,0.0012835516002365965,,,,,,,,,59.46003149372805,0.001293820340415299,,,,,0.23026278361584313,0.00022224356255376906,,,,,,,,,,,,,,,,
LRa02_grain_49,1.3207945500729203,0.000453639827415777,0.06685352255346076,0.00015105641391423595,,,35.34808342545863,0.001172299107695313,,,1.286695232421603,0.0005122663474440483,,,,,59.09309797926981,0.0013390606653516884,,,,,2.2628368543474315,0.0004348822432638192,,,0.5687442772856636,0.000256604115057527,0.052894158590484776,0.0001195026499965958,,,,,,,,,,
LRa02_grain_50,,,0.032402290401593245,0.00014916593796068868,,,38.07545339592727,0.0011887317813164045,,,,,,,,,61.214301760516484,0.001221311442276582,,,,,0.5897401703980553,0.0002114734055327021,,,0.08810238275659985,0.00012433783754203052,,,,,,,,,,,,
LRa02_grain_51,0.8608109195622653,0.0004787254890116051,,,,,39.18257821889908,0.0013435050820162064,0.18892705135802995,0.00016361263326345742,,,,,,,57.78171314319268,0.0014246034144490655,,,,,1.5155082417519223,0.00045238784229404994,,,0.470462425236033,0.00026639317103084,,,,,,,,,,,,
LRa02_grain_52,0.9007045754236911,0.0004845938200726879,0.054390164203488106,0.00016567790137091284,,,39.21864775590873,0.0013593312593851393,,,,,,,,,57.44168947755289,0.00145938177574733,,,,,1.652933289997979,0.0004638362156070177,,,0.681789838166372,0.0002732852084107709,0.04984489874683776,0.00013359211522221358,,,,,,,,,,
LRa02_grain_53,,,,,,,33.84018386299472,0.0011012460116518914,,,,,,,,,65.31621978019976,0.0011292087036791235,0.09678111412443607,0.00019541689199471056,,,0.7468152426810923,0.00021814288994516498,,,,,,,,,,,,,,,,
LRa02_grain_54,,,,,,,41.15231523744456,0.0013252961575294627,,,,,,,,,58.550275786331206,0.0013337476568383772,,,,,0.29740897622423706,0.0002288906383847418,,,,,,,,,,,,,,,,
LRa02_grain_55,3.19678632298733,0.00047343747889550073,0.09655789107833673,0.00016285505672044553,,,30.687184641858295,0.0011605781325223728,0.06330485627452893,0.00016174438379441009,4.983682842323341,0.0007679987003577727,0.20485053322156083,0.00023067749389714206,,,54.7768498379138,0.0014941135196974281,,,,,5.265867411269605,0.00045184198941732923,,,0.6696004137529085,0.0002642999027826438,0.05531524932029459,0.0001267637207567232,,,,,,,,,,
LRa02_grain_56,1.0573754686949242,0.0004605489904988682,0.04228115033576915,0.00015472816110043342,,,37.1024283512067,0.0012578868549474684,0.06078291972818972,0.0001608099589713425,,,,,,,59.60593520930831,0.0013463283902719664,,,,,1.7662606090829063,0.00042607765509275735,,,0.2981837410844566,0.00013179026419092227,0.06675255055875337,0.00012429805276340888,,,,,,,,,,
LRa02_grain_57,,,,,,,40.723033999744715,0.001303615459331441,,,,,,,,,58.668901469199994,0.0013196970213295814,,,,,0.5286423442897467,0.00022061848370596185,,,0.07942218676554014,0.0001340778958082549,,,,,,,,,,,,
LRa02_grain_58,0.9614686204688573,0.0004518526932782088,0.04990768345919828,0.00015299191595632137,,,37.2490875385722,0.0012297226284694505,,,,,,,,,59.80216320967695,0.00133003427371819,,,,,1.3618180234551858,0.00043129863694801803,,,0.4448837306783321,0.00025419962385900795,0.13067119368927554,0.00011741344910925407,,,,,,,,,,
LRa02_grain_59,0.6758082816729228,0.0004560964193730058,0.07878042760967474,0.00015769488122787645,,,39.44204499040682,0.0013323245544430641,,,,,,,,,58.184748795253626,0.0013877453922809774,,,,,1.1732254346125677,0.00044688991827221815,,,0.30784691172923795,0.00013192782322930224,0.13754515871515063,0.00012505118791370312,,,,,,,,,,
LRa02_grain_60,,,0.07245409318076354,0.00014687533859043448,,,33.00752024756239,0.001093388413002383,,,,,,,,,65.80030976780134,0.0011315935725882676,0.07290103285726578,0.00019326629530061498,,,1.0468148585982495,0.00041427696508713736,,,,,,,,,,,,,,,,
LRa02_grain_61,,,,,,,40.50855816389603,0.0012865672580884254,,,,,,,,,58.89867445105541,0.0012949839284396496,,,,,0.5384725842578236,0.00022479779974090067,,,,,0.05429480079073182,0.0001220254142510951,,,,,,,,,,
LRa02_grain_62,,,,,,,38.793408707805504,0.001336857773431449,,,,,,,,,58.476487245336905,0.0014042891748801503,,,,,2.6014379182432,0.00046713893374337074,,,,,0.12866612861438556,0.00013578101059422574,,,,,,,,,,
LRa02_grain_63,0.6934537980793578,0.00045456019601505896,0.10203893666361544,0.00015390645102897793,,,37.1867862153403,0.0012722292286985466,,,,,,,,,59.89266403320024,0.0013538428034340604,,,,,1.5026590169709053,0.00043183975399707696,,,0.5689281985055319,0.0002576787830251014,0.05346980124004882,0.00012129944410924762,,,,,,,,,,
LRa02_grain_64,0.49120710073297813,0.00045645109738559056,1.0338206966198593,0.00015543446990646983,,,36.995960441556356,0.0013433934959582953,0.04346655869102085,0.00015600400679041708,,,,,,,59.087379288448496,0.0014732824743231814,0.5926446267801874,0.000196039711776993,,,0.9676392933014891,0.00043959587200967447,,,0.7878819938696177,0.00025202392227416425,,,,,,,,,,,,
LRa02_grain_65,1.2344197136582997,0.00047062290951544405,0.07959181404030473,0.00016093968823366022,,,37.84429019534495,0.0013640037783354297,0.0453163996519719,0.00016515115045689924,1.2835706205152155,0.0005374661469961641,,,,,57.01978354238949,0.001503314552018082,,,,,2.120969393032192,0.00045759237389874795,,,0.28876998649172614,0.00013454306572434983,0.08328833487584326,0.00012762943773586845,,,,,,,,,,
LRa02_grain_66,1.2347648605907091,0.00047338720165740266,0.07956696509279276,0.0001620817115691263,,,37.84716697112902,0.001315660867997679,0.04574339122668397,0.0001653556339901605,1.2844229963174012,0.0005219503358076421,,,,,57.015109551222444,0.0014590974437089712,,,,,2.120561536794984,0.00044713655799101526,,,0.2890374092816929,0.00013670669512266665,0.08362631834427642,0.00012634703774860433,,,,,,,,,,
LRa02_grain_67,,,,,,,41.110070612531125,0.001363445709504565,,,,,,,,,58.429951119676296,0.0013737203429948503,,,,,0.4599782677925745,0.0002299736370054732,,,,,,,,,,,,,,,,
LRa02_grain_68,1.6314925844919608,0.00045250847187432695,0.05920448013997402,0.00015424579739778415,,,34.84585988288003,0.0011885911088431033,0.04338912325763833,0.00015868657266016265,1.8809024488474997,0.0004956920319470852,,,,,58.26038532193289,0.0013522700104133673,,,,,2.627912829441767,0.00043180768198879945,,,0.6508533290082567,0.0002551661675689028,,,,,,,,,,,,
LRa02_grain_69,,,,,,,41.12534757463887,0.0013267580404473167,,,,,,,,,58.53922789157707,0.0013306090433013616,,,,,0.33542453378404946,0.00022653323105794698,,,,,,,,,,,,,,,,
LRa02_grain_70,,,,,,,41.12724243575903,0.001334194441991127,,,,,,,,,58.537450744862554,0.0013338320325509162,,,,,0.3353068193784171,0.00022490216555088097,,,,,,,,,,,,,,,,
