Grain,Fe,Fe_se,O,O_se,Ti,Ti_se,Al,Al_se,Ba,Ba_se,Cr,Cr_se,Mn,Mn_se,P,P_se,Si,Si_se,V,V_se,Ca,Ca_se,Nb,Nb_se,W,W_se,K,K_se,Ni,Ni_se,S,S_se,Phase_Class,Cl,Cl_se,Mg,Mg_se,Zn,Zn_se,Sr,Sr_se
LRa01_grain_51,0.38862899580829036,1.2823296035627206e-05,0.5983156325083,1.3294023729949787e-05,0.005155076469786053,2.348352436995132e-06,0.0016005766519182976,4.144565589094895e-06,,,,,,,,,0.005047686528321069,1.9797893369127826e-06,0.000607462379281585,2.2487888740417554e-06,0.00038357375843877387,1.4174174344383926e-06,,,,,,,,,,,hematite,0.00026099589566393243,1.5638585954651511e-06,,,,,,
LRa01_grain_52,0.3768328099213641,1.2743776330546035e-05,0.5906141009801144,1.394758175349436e-05,0.0018489245785891794,1.197608715450339e-06,0.009260114195217474,4.253839193134314e-06,,,,,,,,,0.019258655311592827,4.153119912293729e-06,0.0007449809968860429,1.1229530198999007e-06,0.0006307811230306055,1.4680935904562196e-06,,,,,0.0008096328932054453,1.4947230869313497e-06,,,,,hematite,,,,,,,,
LRa01_grain_55,0.37299347010438993,1.2124290996099365e-05,0.6024040172293659,1.3005906985362433e-05,0.004132950329559722,2.334485536293022e-06,0.00666485848773677,4.069938546548633e-06,,,,,0.000941507529964363,1.982045169601535e-06,,,0.011050720574878862,3.912539399949823e-06,0.0011314565645373683,2.1460554406235118e-06,0.0006810191795670617,1.3996384420079647e-06,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_58,0.3621695143794056,1.1984547151292374e-05,0.6081476739185399,1.2993906094598165e-05,0.007738347016158189,2.295993931902757e-06,0.0055786112396985455,4.03377096058853e-06,,,,,0.0012602611995381255,1.9830665933890024e-06,,,0.01393355634683495,3.852217412587794e-06,0.0004144000065978076,2.150692648991607e-06,0.000449715521194287,1.3972394573283437e-06,,,,,0.0003079203720326142,1.4056805473297169e-06,,,,,hematite,,,,,,,,
LRa01_grain_59,0.38513824086867515,1.2696469777529084e-05,0.6006347141751873,1.3168021918893361e-05,0.002558562860883269,2.290836935189958e-06,0.003061540035086735,4.063507114033211e-06,,,,,0.0010597105305018755,2.055597885032131e-06,,,0.00632028947885684,3.902290183856801e-06,0.000540529236182233,1.1069036606138269e-06,0.0006864128146265799,1.407955695612404e-06,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_60,0.3961929705241352,1.2646974532118937e-05,0.6006863631349664,1.2727164632558185e-05,0.00038591029944797217,1.1851323412906414e-06,,,,,,,,,,,0.0027347560414503888,2.0040777350571025e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_61,0.35862565406037916,1.1928104277011007e-05,0.6103827899777946,1.3063340126433057e-05,0.005230265181737372,2.3061740895693548e-06,0.008496743253308342,4.104658199982252e-06,,,,,0.0012080484396198286,2.052536881461896e-06,,,0.014802837957867278,3.840832141158568e-06,0.00041589211704140403,1.0536807623543616e-06,0.0004527196357818284,1.4050103175955357e-06,,,,,0.0003850493764702061,1.409195610881955e-06,,,,,hematite,,,,,,,,
LRa01_grain_62,0.3909241431587229,1.2634189094823575e-05,0.6013805188522126,1.293243565324975e-05,0.0003222637452564088,1.1560700479722902e-06,0.0009137753064368459,4.1306203496649885e-06,,,,,,,,,0.0064592989373712965,3.865349312627481e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_63,0.3942945518830196,1.2720494765174985e-05,0.5961428577618277,1.2898841807280547e-05,0.009562590355152667,2.343659371485704e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_64,0.3642397697440991,1.226929907233634e-05,0.603928352903351,1.3373864115270094e-05,0.005245701341917762,2.3143380859139333e-06,0.00556323391813148,4.091271741294757e-06,,,,,0.004567008312854164,2.012649726924531e-06,,,0.01427691219098803,3.9937426267947784e-06,0.0009582953410835616,2.186820106371884e-06,0.0012207262475748635,1.4110654865764818e-06,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_65,0.3795082383985285,1.2436369710617138e-05,0.6035935747207252,1.3005946275585486e-05,0.0036216293642349234,2.3545850772071536e-06,0.0029305628368241194,4.186093921923592e-06,,,,,0.0022704604361024143,2.0450890420617974e-06,,,0.006820788927513038,3.991665047360752e-06,0.0004194448249741463,1.0877914062809796e-06,0.0008353004910977492,1.3781339849882522e-06,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_67,0.37806961977876924,1.3492987807496418e-05,0.5829495611114902,1.4852051267845625e-05,0.008398874230141486,2.4816144048197083e-06,0.010693255345882433,4.3659384007615304e-06,,,,,0.0011796326145941546,2.1490966071491705e-06,,,0.017326773934822435,4.173587034907961e-06,0.00031885779271996083,2.3678302417266318e-06,0.0006474135710260767,1.4679716320382653e-06,,,,,0.0004160116205539211,1.5275275704756982e-06,,,,,hematite,,,,,,,,
LRa01_grain_68,0.39345239259712617,1.301382080159681e-05,0.6017473199575435,1.3174247318241956e-05,0.0007105458001583844,1.1833567020944654e-06,0.0005733867193195476,2.101448707051058e-06,,,,,,,,,0.003516354925852416,1.994339604589435e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_69,0.33797858310062806,1.115260508899115e-05,0.6467207376592639,1.1960816753311714e-05,0.009654633682010002,2.0719136371687745e-06,0.0023062435800765987,3.684336219942436e-06,,,,,,,,,0.0030787556102136074,3.4695521680179214e-06,0.0002610463678078366,1.9493032859038884e-06,,,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_70,0.3926490418217906,1.1408285655170487e-05,0.6007445424794042,1.1625084588627015e-05,,,0.0004534066277736324,2.086591737783713e-06,,,,,,,,,0.0059224927285062585,1.950026441937647e-06,,,0.00023051634252523826,1.3796740815003038e-06,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_71,0.3560334011352443,1.1839031687484137e-05,0.6137235732978517,1.3012958125498274e-05,0.0027499714473480227,2.326363328351105e-06,0.009776421609795171,3.981591544755835e-06,,,,,0.0009302525544192461,1.97615431330021e-06,,,0.01515292569940072,3.905708298636097e-06,0.0006466606967500759,1.0396070632845464e-06,0.00044983094809254877,1.3964249945925615e-06,,,,,0.0005369626110982994,1.3990875194005475e-06,,,,,hematite,,,,,,,,
LRa01_grain_72,0.3977197453763027,1.427072463839923e-05,0.5742254394506117,1.5258593217601472e-05,0.005411730207017501,2.545983564001614e-06,0.006443982926752651,4.442672125182151e-06,,,,,0.0010175090847361398,2.2068859257675453e-06,,,0.01260841984930247,4.244186444624532e-06,0.0011579897484792607,2.3251384306822777e-06,0.000491721381027668,1.4979164674276528e-06,,,,,0.0009234619757698506,1.514004953476806e-06,,,,,hematite,,,,,,,,
LRa01_grain_73,0.3697044292769182,1.2315941719800163e-05,0.6062482389998771,1.3266706348997745e-05,0.0020751574312307735,1.2098093050050727e-06,0.005749592735941261,4.143058897644138e-06,,,,,0.0014125472176766073,2.0541654665664495e-06,,,0.012717712844624345,3.977567496718285e-06,0.0006101778668355195,1.1187236502779056e-06,0.0010851102780591918,1.4085548098773326e-06,,,,,0.0003970333488369985,1.4502482681636748e-06,,,,,hematite,,,,,,,,
LRa01_grain_74,0.3771047599597573,1.2283356370954469e-05,0.5993838889225233,1.2966612549219924e-05,0.002056179797905347,1.1763895905330586e-06,0.00810629189170227,4.159434761845415e-06,,,,,,,,,0.010950222213004826,4.06807148385354e-06,0.0016320321275851363,2.2419194352092307e-06,0.0007666250875218085,1.374986889849299e-06,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_75,0.39921679275153066,1.3564681414740144e-05,0.5949063167262476,1.3937766661402944e-05,0.0011068046522214004,2.3397783325058034e-06,0.002997020537557334,4.214065793972481e-06,,,,,,,,,0.001331345089473196,2.0556563791438634e-06,,,,,,,,,,,,,,,hematite,0.000441720242969855,1.602691998582442e-06,,,,,,
LRa01_grain_77,0.3810049576601843,1.2324182742814854e-05,0.5989936279262575,1.3072924645841047e-05,0.0033092179936203225,2.341687776167556e-06,0.008023164486775557,4.1519924344793195e-06,,,,,0.0024407013005490934,1.999936620735618e-06,,,0.00445093424131142,1.9589975067981844e-06,0.0007168059399208868,1.0900417954773872e-06,0.00045673216013228103,1.367661915934063e-06,,,,,,,,,,,hematite,0.0006038582912486251,1.5518374423836492e-06,,,,,,
LRa01_grain_78,0.38704709833638223,1.2645834044637992e-05,0.6018648428815337,1.3266770608701428e-05,,,0.002619982499412305,4.250300084202693e-06,,,,,,,,,0.007350367195846103,3.991042151889306e-06,,,0.0007686611550112741,1.4149799683702857e-06,,,,,,,,,,,hematite,0.0003490479318144518,1.5547002512068839e-06,,,,,,
LRa01_grain_80,0.30442854017257703,1.0711169887277968e-05,0.5964201067317504,1.3213310357328137e-05,0.006081956291092574,2.413030468852278e-06,0.024648645672316054,4.12464512170775e-06,,,,,0.001454211961112481,2.019766533614801e-06,,,0.04375344634692082,4.058768212522705e-06,0.00041776337592945573,2.1503059263847114e-06,0.0009183866064424657,1.3629264079631305e-06,,,,,0.001960629475136994,1.4535008766241036e-06,,,,,hematite,,,0.019916313366721713,4.584674808931353e-06,,,,
LRa01_grain_81,0.3680658411192146,1.2600799418756228e-05,0.6052059326291136,1.3354293862789477e-05,0.004056220681900724,2.314904674925693e-06,0.004276605701910633,4.1136214819755585e-06,,,,,0.0014402192234722342,2.0195289175234436e-06,,,0.015342606292228212,3.90070011124532e-06,0.00047734708827470675,1.0785654055417999e-06,0.001135227263885285,1.3858791144932571e-06,,,,,,,,,,,hematite,,,,,,,,
LRa01_grain_82,0.33974984326952307,1.1822222296864249e-05,0.5939228452184304,1.3678265383015332e-05,0.004252858691888644,2.382631789073972e-06,0.01740723997484056,4.085096508815841e-06,,,,,0.001085446264181475,2.1103947949535708e-06,,,0.027541545032539593,4.015073981668817e-06,0.0004903486416941465,1.1259776347029807e-06,0.00047064023973613983,1.4437253319248312e-06,,,,,,,,,,,hematite,,,0.015079232667165906,4.63626499499916e-06,,,,
LRa01_grain_83,0.3126388571694305,1.0753631692110763e-05,0.6458131852379161,1.20585724029943e-05,0.002280806639481035,1.1309570221124936e-06,0.008410779728138515,3.973745061263358e-06,,,,,0.0020390432626665126,1.9786697050762773e-06,,,0.026554338185146197,3.82931159991058e-06,0.0006366430165819915,1.0669664677974736e-06,0.0013243462356110952,1.3118450051314358e-06,,,,,0.00030200052502794405,1.4272831387587117e-06,,,,,hematite,,,,,,,,
LRa01_grain_84,0.3887677465096557,1.2848668804400116e-05,0.599816722559018,1.322163470684354e-05,0.0005101810893210102,1.167724346301999e-06,0.0031734080734744873,4.10418111891672e-06,,,,,,,,,0.007184289640542504,3.989343406733572e-06,,,,,,,,,0.0005476521279882657,1.4292794528063868e-06,,,,,hematite,,,,,,,,
LRa01_grain_86,0.3860770083965049,1.2762547243096993e-05,0.5969666584413679,1.338728031666456e-05,0.0009059249972225515,1.1631686303270609e-06,0.00459472443091276,4.13395155009924e-06,,,,,,,,,0.00926179371482755,3.983859432184493e-06,0.0013333614861563362,2.1774723033129333e-06,0.0004644578568157643,1.4052278786091923e-06,,,,,0.0003960706761922845,1.4475285033174036e-06,,,,,hematite,,,,,,,,
LRa01_grain_87,0.3870080200042501,1.3904859174781309e-05,0.5724597399051055,1.5111615397267396e-05,0.008827957071911703,2.6048673860982773e-06,0.008391352415995054,4.537000585411732e-06,,,,,0.0013503223406393587,2.279110088580077e-06,,,0.0176956202374354,4.359318076438706e-06,0.0015270820086671227,2.494098454990033e-06,0.000841870354704664,1.5385758058934397e-06,,,,,0.0018980356612911314,1.5826502165858846e-06,,,,,hematite,,,,,,,,
LRa02_grain_01,0.39193042526244193,1.266502617037724e-05,0.5916514042195128,1.3472857179854438e-05,0.0047597646559551015,2.5918618827059377e-06,0.0029032655170270127,4.568349033943449e-06,,,,,,,,,0.008232371334259195,4.396829318374231e-06,,,,,,,,,0.0005227690108040096,1.5890090732680928e-06,,,,,hematite,,,,,,,,
LRa02_grain_04,0.3750960508276418,1.2706296367845827e-05,0.5948846660344714,1.3702355893589049e-05,0.006717941252033768,2.5750524745573865e-06,0.007091286199008776,4.5624215360707585e-06,,,,,,,0.00044308474830606403,2.0337309270633836e-06,0.014119941977694735,4.4927535628578965e-06,,,0.0011119096006605498,1.5346929744500737e-06,,,,,,,,,0.0005351193601828889,1.930697684999333e-06,hematite,,,,,,,,
LRa02_grain_05,0.3481793547079266,1.2805915526830434e-05,0.6132245414073925,1.3948215515100369e-05,0.004602851015908011,2.4874677949215627e-06,0.011893789621681016,4.339163797498056e-06,,,,,,,,,0.020425806044071904,4.062566292840741e-06,0.00044496909547967747,1.134115564803657e-06,0.0006491184073238619,1.4878556362799003e-06,,,,,0.000579569700216488,1.502913055623847e-06,,,,,hematite,,,,,,,,
LRa02_grain_06,0.3508159407941825,1.1722486659771096e-05,0.6136243967919607,1.2798272854225129e-05,0.004698043451848795,2.5295237786439214e-06,0.012127458433391804,4.489293251600419e-06,,,,,,,,,0.0182397838275691,4.236627742809412e-06,,,0.000494376701047135,1.4917274540014824e-06,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_07,0.3354916679588543,1.1012945809139303e-05,0.592650114645249,1.3025083878240599e-05,0.003961495483010585,2.524314426966984e-06,0.016728891086666513,4.409523439743012e-06,,,,,,,,,0.026660239272956972,4.093163398779247e-06,0.0005132213434029185,1.1674624258792592e-06,0.0005690707808925901,1.4789498592945795e-06,,,,,0.00041908155814309687,1.5103090743180088e-06,,,,,hematite,,,0.023006217870824096,4.872985276053202e-06,,,,
LRa02_grain_08,0.3727508218779232,1.2412743771054444e-05,0.6051528867820798,1.2801565371370791e-05,0.00735561454448306,2.544604160482467e-06,0.00499550702378068,4.575158773039745e-06,,,,,,,,,0.009251244051965925,4.257384010758963e-06,,,0.0004939257197673197,1.522965414538451e-06,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_09,0.3636304670412122,1.2280298969619754e-05,0.5799862629794328,1.3783651305040826e-05,0.004925792917092083,2.6537596291054076e-06,0.014865456714897538,4.708350395642185e-06,,,,,,,,,0.028943241865399462,4.596313131710587e-06,0.00048484954284881763,1.2544256159747226e-06,0.0014029814165952142,1.5932486872890502e-06,,,,,0.005760947522521913,1.634412053207948e-06,,,,,hematite,,,,,,,,
LRa02_grain_10,0.3537508333972591,1.1878121585118733e-05,0.5871360707582861,1.343464593250985e-05,0.0038092731135440706,1.2725902168437558e-06,0.013636340373337075,4.465378084183275e-06,,,,,,,,,0.022957787189253082,4.445340028586598e-06,0.0007294454248719197,1.2184676548831983e-06,0.0007569826051592707,1.5386528328944579e-06,,,,,,,,,,,hematite,,,0.017223267138289394,5.029538905472829e-06,,,,
LRa02_grain_11,0.3599246966551559,1.2022270809733483e-05,0.6061363842487919,1.2730968022364953e-05,0.0024326780082128837,1.2564895542656655e-06,0.012828501744786678,4.477013395886958e-06,,,,,,,,,0.01730990026643724,4.230550533222095e-06,0.0007866006473902421,1.1773243408371787e-06,0.0005812384292251139,1.5268486331643473e-06,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_12,0.38554370894322954,1.3353668183327669e-05,0.5725982020625083,1.448675571340177e-05,0.004051807503953528,1.3419359537092365e-06,0.007578371918707771,4.816181551925627e-06,,,,,,,,,0.027876799296154237,4.61532885415001e-06,0.0008300239625758404,1.2311978939892045e-06,0.0005291085124469344,1.5954492231683717e-06,,,,,0.0009919778004238745,1.6301657908692393e-06,,,,,hematite,,,,,,,,
LRa02_grain_14,0.3503771379324494,1.1796667100558525e-05,0.6099147179903669,1.312413621497571e-05,0.002932575619917019,1.2720518719441278e-06,0.013624435836505694,4.425510935027268e-06,,,,,,,,,0.021780088885184574,4.357905434513346e-06,0.0005256526239274731,1.20308970354013e-06,0.0005027038866550227,1.4918585400906004e-06,,,,,0.00034268722499391065,1.5184912735035862e-06,,,,,hematite,,,,,,,,
LRa02_grain_16,0.3253166286080393,1.0409438989173364e-05,0.663320351445504,1.0658607062434169e-05,,,0.0010743610410071168,2.1788140576105577e-06,,,,,,,0.0012444549752462224,1.9008011528967818e-06,0.009044203930203356,2.0683463014814466e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_17,0.3277149232881361,1.2139306469122774e-05,0.596896864546946,1.4273286077321448e-05,0.008317350767639908,2.5335031372264147e-06,0.021957932225573067,4.571109866927537e-06,,,,,,,,,0.03908182033328777,4.3409899384711275e-06,,,0.0016673664534584043,1.5311577678013561e-06,,,,,0.004363742384958702,1.5763080608628361e-06,,,,,hematite,,,,,,,,
LRa02_grain_18,0.3919606396521483,1.2961844531915565e-05,0.5843967657543486,1.3677053332668453e-05,0.003273580064803897,1.3381494249162687e-06,0.0076213596895463405,4.671328053885607e-06,,,,,,,,,0.010791972268331198,4.551472768105186e-06,0.001435002585587298,1.2141582060701373e-06,0.0005206799852343155,1.5986649159027005e-06,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_19,0.33062769832981487,1.1860044011706084e-05,0.6079457482091086,1.37357329521681e-05,0.006502733743271534,2.4911273487259338e-06,0.0164241281759844,4.319125076605612e-06,,,,,,,,,0.02433907042340316,4.060288349087583e-06,,,0.0005598168731336202,1.4706675136001978e-06,,,,,,,,,,,hematite,,,0.01360080424528383,4.7124661718750625e-06,,,,
LRa02_grain_20,0.3184171563528156,1.2386973175183398e-05,0.5980387565886998,1.4930104933894318e-05,0.009114438877927624,2.556446773776932e-06,0.019261900711523314,4.534154247298405e-06,,,,,,,,,0.03120193534871153,4.325174386848382e-06,,,0.000663545950097052,1.5311306792388422e-06,,,,,0.0003409105986692666,1.552787369895153e-06,,,,,hematite,0.0007525099183376615,1.686769189013203e-06,0.022208845653218116,4.967193885523518e-06,,,,
LRa02_grain_21,0.39356201917258365,1.2447956708354402e-05,0.5988018793937898,1.2731969988355798e-05,,,,,,,,,,,,,0.007636101433626526,4.3639912335146385e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_22,0.3941786285884403,1.2866323373010778e-05,0.597493466242626,1.3046061728229289e-05,,,0.0017474462832679277,4.512278872498609e-06,,,,,,,,,0.006580458885665807,2.158242877761907e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_23,0.3296260372032212,1.1927727486084402e-05,0.596251452726123,1.382999847449049e-05,0.005817028486743293,2.446541625137468e-06,0.02027218429540431,4.27209082833662e-06,,,,,,,,,0.028237312442710237,4.092935016895626e-06,,,0.0006381639907684811,1.468914533489702e-06,,,,,0.0007357343797422819,1.4903178204367778e-06,,,,,hematite,,,0.018422086475287165,4.8584908460587775e-06,,,,
LRa02_grain_24,0.378103431703064,1.266902865611938e-05,0.595318422831051,1.3252375166110866e-05,0.001423908486578147,1.331510143483119e-06,0.009358240698271689,4.6175831881218025e-06,,,,,,,,,0.014325205909445828,4.4346111372340826e-06,0.0008715083944253667,1.2292146041318363e-06,0.00033952904367744706,1.5426288230803704e-06,,,,,0.0002597529334865618,1.5663108444856352e-06,,,,,hematite,,,,,,,,
LRa02_grain_26,0.3734995608149937,1.262404977153977e-05,0.5886182253048171,1.3760364512788e-05,0.005289186892138365,2.6322425017492204e-06,0.009124678985546872,4.542693475814315e-06,,,,,,,,,0.020321766570416646,4.451364862434989e-06,0.0008048708895299128,1.231342556292921e-06,0.0005958165601029252,1.55345269496875e-06,,,,,0.0017458939824545195,1.5988305961536396e-06,,,,,hematite,,,,,,,,
LRa02_grain_27,0.3386541912341,1.1613898734538485e-05,0.5885337634270913,1.347167799130924e-05,0.007236327266253821,2.4794995911497538e-06,0.01627981207865791,4.4760525824489185e-06,,,,,,,,,0.02619981103246379,4.276600854868897e-06,,,0.0005000813908658361,1.5417401842858377e-06,,,,,,,,,,,hematite,,,0.02259601357056724,4.83878116928442e-06,,,,
LRa02_grain_28,0.3371613233530594,1.150071792335362e-05,0.5874098923668583,1.3676474784152165e-05,0.00841594145523009,2.5934947492107326e-06,0.016819396998166897,4.596094428244315e-06,,,,,,,,,0.03087959456242497,4.4310659563880135e-06,,,0.0005936633166300382,1.5284548623843332e-06,,,,,0.0013097733802928616,1.5986657308843746e-06,,,,,hematite,,,0.01741041456733743,5.0525856555818615e-06,,,,
LRa02_grain_29,0.38375777139670936,1.2952102681461631e-05,0.5828684598989107,1.401571080657687e-05,0.008421615968163366,2.6753041328168457e-06,0.008054786115332052,4.658380743650732e-06,,,,,,,,,0.014853844421661464,4.461797212549006e-06,0.001169518205396385,2.54595365798818e-06,0.0008740039938265886,1.5606762264446257e-06,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_30,0.3673835601873728,1.208485251806713e-05,0.5983064378969876,1.2610605009978154e-05,0.00027908009036454264,1.2739364709279616e-06,,,,,,,,,,,0.03403092182527506,4.218710383407981e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_34,0.347952335019703,1.179178388224715e-05,0.5781285506534298,1.373455277622283e-05,0.005365251940862182,2.6976487039527003e-06,0.02185959084542671,4.613647921325394e-06,,,,,,,,,0.039895169309146654,4.501224665903263e-06,0.000613379048318724,1.257108575111024e-06,0.0009521594185131286,1.5741547834358407e-06,,,,,0.0052335637645998,1.5939902885769478e-06,,,,,hematite,,,,,,,,
LRa02_grain_37,0.34223064799719327,1.2835346798378756e-05,0.5856546695886241,1.4892581682434535e-05,0.009139951811009326,2.5610448136403374e-06,0.017083646151285218,4.588589187220567e-06,,,,,,,,,0.026597082580092437,4.259164352637313e-06,0.0005941465724422703,1.232562127303199e-06,0.00042045488177858457,1.5506749063649387e-06,,,,,,,,,,,hematite,,,0.01827940041757483,4.922176614543428e-06,,,,
LRa02_grain_38,0.3783744596498794,1.2999442150033165e-05,0.5866048472376371,1.409689832724408e-05,0.003219888278539629,1.364841327540864e-06,0.012081581321419753,4.551076765274782e-06,,,,,,,,,0.018714402862454155,4.522994153668996e-06,0.00047965701350055726,1.2471515320865713e-06,0.0005251636365694391,1.6051263666628497e-06,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_39,0.3932779712333266,1.2173188368373232e-05,0.603288843102143,1.2261430605233882e-05,,,,,,,,,,,,,0.0034331856645303614,2.1658861059576484e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_41,0.31832638296348076,1.0640586169171171e-05,0.6625525204120483,1.1528598257470624e-05,,,0.0054608877832929255,4.364143574515836e-06,,,,,,,0.002379297093129009,1.8863517598144464e-06,0.011280911748049,4.142415927288151e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_44,0.3860159991731216,1.2968021304790638e-05,0.5889088753895091,1.3568883196541546e-05,0.0014385166147460294,1.309053874370506e-06,0.00713979325014607,4.6222052171607645e-06,,,,,,,0.00111225042187432,2.019189872252889e-06,0.014210612520437343,4.367227812941758e-06,0.0004028199144934964,1.222368265847008e-06,0.0007711327156720201,1.535530811493748e-06,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_45,0.33818853003520294,1.1111025253565328e-05,0.6526278195642817,1.1368057859611018e-05,,,,,,,,,,,,,0.009183650400515338,2.2027306301751796e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_46,0.38438432060016686,1.3278188539715318e-05,0.5840659342554735,1.4208589037811711e-05,0.004522990578618573,2.6526625116661415e-06,0.009304037146203968,4.710375947459091e-06,,,,,,,,,0.016273117056243194,4.4739154443904315e-06,0.0007520916210767915,1.2397247129675696e-06,0.0006975087422170482,1.5821566384260795e-06,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_47,0.3604287284430771,1.236353739413174e-05,0.5762464595639402,1.4120741455215932e-05,0.004471439328011404,2.5841738812031763e-06,0.014199762312506236,4.64640404416355e-06,,,,,0.0015066334324304205,2.3447605056324903e-06,,,0.02544249126841918,4.412908631550675e-06,0.00047284707943691335,1.2378080458562754e-06,0.0006876061509671899,1.5974651416765532e-06,,,,,0.00035290348349118655,1.6068172389458377e-06,,,,,hematite,,,0.016191128937720203,5.127185484037855e-06,,,,
LRa02_grain_49,0.35344610981314517,1.209817555033333e-05,0.5909598015123209,1.3443062330986536e-05,0.005690368836598893,2.5722541377195044e-06,0.013204594558046788,4.445664046657309e-06,,,,,,,,,0.022621549424722952,4.281399517861726e-06,0.0005293426764519635,1.2316636770630096e-06,0.0006717310025431431,1.4959117140725321e-06,,,,,,,,,,,hematite,,,0.01287650217617023,4.983025339601109e-06,,,,
LRa02_grain_50,0.3807684908752743,1.1732344323074151e-05,0.6121298644097768,1.1885477298637356e-05,0.0008820977666423316,1.2326457982525602e-06,,,,,,,,,,,0.005897169358043712,2.068092117586909e-06,,,0.00032237759026290756,1.5033746042482851e-06,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_51,0.3918162041763223,1.3437053709034331e-05,0.5778212773095984,1.437335499685493e-05,0.004703215764482753,2.7137587796024236e-06,0.008611267965571207,4.728838712187693e-06,,,,,,,,,0.015159789968448727,4.6251258480392106e-06,,,,,,,,,0.0018882448155765335,1.6543941909551725e-06,,,,,hematite,,,,,,,,
LRa02_grain_52,0.3921744941672931,1.3957488992765176e-05,0.5744381454092495,1.5080847135293555e-05,0.006819423921494161,2.7315184217564227e-06,0.009004409978289657,4.957437984815527e-06,,,,,,,,,0.016523154183570324,4.543173327328594e-06,0.0004979080912155444,1.3126030579714019e-06,0.0005424642488877638,1.6938896939553775e-06,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_53,0.33841543763216986,1.1150211840199867e-05,0.6531553132779441,1.1374050281366874e-05,,,,,,,,,,,0.0009660817252264143,1.9724942678468684e-06,0.0074631673646596945,2.1538416572705146e-06,,,,,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_56,0.3710368835536862,1.238062186228752e-05,0.5960368549648108,1.3249873823634378e-05,0.0029810089094910726,1.2996113365024263e-06,0.010580471190363512,4.56888897359377e-06,,,,,,,,,0.01766456579081688,4.355514914758177e-06,0.000668317608105642,1.2216174977470586e-06,0.0004231192122954796,1.5868648322375996e-06,,,,,0.0006087787704303791,1.5769185957388979e-06,,,,,hematite,,,,,,,,
LRa02_grain_58,0.3724814376592482,1.2052098872645186e-05,0.5980351526959575,1.3153365283678708e-05,0.004451141675804731,2.5115274187459876e-06,0.009604996221068392,4.3899632914884266e-06,,,,,,,,,0.01362279404930361,4.3076343458515515e-06,0.0013045390064523492,1.165751967815322e-06,0.000499938692165081,1.515700796251324e-06,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_59,0.3944176962887233,1.340225609910619e-05,0.5818620191820545,1.4278457161308605e-05,0.0030761617889265283,1.341476205837803e-06,0.0067532176945681,4.743482607441321e-06,,,,,,,,,0.011728799629563918,4.552605174637165e-06,0.0013774541939724928,1.2442688214525189e-06,0.0007846512221911916,1.6252972171924271e-06,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_60,0.3300614623117962,1.097100629049982e-05,0.6580246187369183,1.1425056171006977e-05,,,,,,,,,,,0.0007300674818561366,1.8646619581491498e-06,0.010459353851450942,4.198803820605505e-06,,,0.0007244976179784744,1.4633368665196392e-06,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_62,0.3879085292290704,1.3164175119231537e-05,0.584790464302473,1.3783807763001327e-05,,,,,,,,,,,,,0.026015800802929066,4.67185651246875e-06,0.0012852056655276844,1.3027448057815806e-06,,,,,,,,,,,,,hematite,,,,,,,,
LRa02_grain_63,0.37188267292679195,1.285487898071692e-05,0.5989225566207911,1.3582175472911935e-05,0.0056864750726638245,2.6218432950525987e-06,0.006936721090469145,4.702856642697528e-06,,,,,,,,,0.015016392009370586,4.4287033793100786e-06,0.0005357848893972256,1.2076430424265185e-06,0.0010193973905161789,1.5901205242872362e-06,,,,,,,,,,,hematite,,,,,,,,
